id,Class,Order,Family,Genus,Species,Sub.species,Authority,Common.Name,Location.of.population,Country.list,Region,Decimal.Latitude,Decimal.Longitude,Are.coordinates.for.specific.location.,system,biome,realm,Native,Alien,Invasive,Units,Sampling.method,Data.transformed,year,pop
25412,Actinopteri,Perciformes,Sparidae,Rhabdosargus,sarba,,(Forsskål 1775),Goldlined seabream,"Swan-Canning estuary, Western Australia",Australia,Oceania,-31.99411,115.838021,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch rate (mean number of fish per angler per day),Recreational fishing data from a fishing competition that occurs every year.,No,1987,0.06667
25416,Actinopteri,Siluriformes,Plotosidae,Cnidoglanis,macrocephalus,,(Valenciennes 1840),Estuary cobbler,"Swan-Canning estuary, Western Australia",Australia,Oceania,-31.99411,115.838021,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch rate (mean number of fish per angler per day),Recreational fishing data from a fishing competition that occurs every year.,No,1987,0.40504
25425,Actinopteri,Pleuronectiformes,Paralichthyidae,Pseudorhombus,jenynsii,,(Bleeker 1855),Smalltooth flounder,"Swan-Canning estuary, Western Australia",Australia,Oceania,-31.99411,115.838021,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch rate (mean number of fish per angler per day),Recreational fishing data from a fishing competition that occurs every year.,No,1987,0.14005
25431,Actinopteri,Mugiliformes,Mugilidae,Aldrichetta,forsteri,,(Valenciennes 1836),Yellow-eye mullet,"Swan-Canning estuary, Western Australia",Australia,Oceania,-31.99411,115.838021,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch rate (mean number of fish per angler per day),Recreational fishing data from a fishing competition that occurs every year.,No,1987,0.29703
25435,Actinopteri,Scombriformes,Pomatomidae,Pomatomus,saltatrix,,(Linnaeus 1766),Bluefish,"Swan-Canning estuary, Western Australia",Australia,Oceania,-31.99411,115.838021,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch rate (mean number of fish per angler per day),Recreational fishing data from a fishing competition that occurs every year.,No,1987,0.61775
25440,Actinopteri,Centrarchiformes,Terapontidae,Pelates,sexlineatus,,(Quoy & Gaimard 1824),Eastern striped grunter,"Swan-Canning estuary, Western Australia",Australia,Oceania,-31.99411,115.838021,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch rate (mean number of fish per angler per day),Recreational fishing data from a fishing competition that occurs every year.,No,1987,0.13829
25445,Actinopteri,Centrarchiformes,Terapontidae,Amniataba,caudavittata,,(Richardson 1845),Yellowtail trumpeter,"Swan-Canning estuary, Western Australia",Australia,Oceania,-31.99411,115.838021,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch rate (mean number of fish per angler per day),Recreational fishing data from a fishing competition that occurs every year.,No,1987,0.329
25666,Actinopteri,Perciformes,Sciaenidae,Argyrosomus,japonicus,,(Temminck & Schlegel 1843),Japanese meagre,State-wide Marine Scalefish Fishery (all coastal waters of South Australia excluding Coorong estuary),Australia,Oceania,-36.030405,136.2887,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,CPUE (kg per fisher day),Daily catch and effort data from research log books,No,1987,20.48
26566,Actinopteri,Mugiliformes,Mugilidae,Aldrichetta,forsteri,,(Valenciennes 1836),Yellow-eye mullet,"Marine Scalefish Fishery, South Australia",Australia,Oceania,-34.603111,136.761955,TRUE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,CPUE (kg / fisher day),CPUE from commercial fisheries data,No,1987,52.03
26571,Actinopteri,Mugiliformes,Mugilidae,Aldrichetta,forsteri,,(Valenciennes 1836),Yellow-eye mullet,"Lakes and Coorong Fishery, South Australia",Australia,Oceania,-35.764751,139.255857,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,CPUE (kg / fisher day),CPUE from commercial fisheries data,No,1987,82
26825,Actinopteri,Perciformes,Sillaginidae,Sillaginodes,punctatus,,(Cuvier 1829),King George whiting,"West coast, South Australia",Australia,Oceania,-33.521504,134.803208,TRUE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Estimated biomass,Modelling based on age and size structure and CPUE data.,No,1987,1518
26826,Actinopteri,Perciformes,Sillaginidae,Sillaginodes,punctatus,,(Cuvier 1829),King George whiting,"Spencer Gulf, South Australia",Australia,Oceania,-34.123457,136.96951,TRUE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Estimated biomass,Modelling based on age and size structure and CPUE data.,No,1987,1130
26827,Actinopteri,Perciformes,Sillaginidae,Sillaginodes,punctatus,,(Cuvier 1829),King George whiting,"Gulf St Vincent, South Australia",Australia,Oceania,-35.081206,138.077295,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Estimated biomass,Modelling based on age and size structure and CPUE data.,No,1987,595
26838,Actinopteri,Beloniformes,Hemiramphidae,Hyporhamphus,melanochir,,(Valenciennes 1847),Southern garfish,"Northern Spencer Gulf, South Australia",Australia,Oceania,-33.645938,137.440356,TRUE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Biomass,Modelling based on age and size structure data and CPUE. ,No,1987,325
26841,Actinopteri,Beloniformes,Hemiramphidae,Hyporhamphus,melanochir,,(Valenciennes 1847),Southern garfish,"Northern Gulf St Vincent, South Australia",Australia,Oceania,-34.770241,138.206652,TRUE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Biomass,Modelling based on age and size structure data and CPUE.,No,1987,229
2077,Actinopteri,Perciformes,Sparidae,Chrysophrys,auratus,,(Forster 1801),Silver seabream,"Hauraki gulf/Bay of Plenty, New Zealand",New Zealand,Oceania,-36,170,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Spawning stock biomass/tonnes,RV,No,1988,33087
2078,Actinopteri,Perciformes,Sparidae,Chrysophrys,auratus,,(Forster 1801),Silver seabream,New Zealand SNA 8,New Zealand,Oceania,-37,173.5,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Spawning stock biomass/tonnes,Catch per unit effort and mark-recapture,No,1988,9284.18
2162,Aves,Charadriiformes,Laridae,Sternula,albifrons,sinensis,"(Pallas, 1764)",Little tern,"Gippsland, Australia",Australia,Oceania,-38,147.5,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Number of individuals,Count,No,1988,321
2236,Reptilia,Testudines,Cheloniidae,Caretta,caretta,,"(Linnaeus, 1758)",Loggerhead sea turtle / Loggerhead turtle,"Heron Reef/Wistari Reef complex in the southern Great Barrier Reef foraging grounds, Australia",Australia,Oceania,-23.45,151.91667,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of individuals (adults and immatures),Capture-mark-recapture,No,1988,155
2237,Reptilia,Testudines,Cheloniidae,Caretta,caretta,,"(Linnaeus, 1758)",Loggerhead sea turtle / Loggerhead turtle,"Wreck Island, Australia",Australia,Oceania,-23.33333,151.96667,TRUE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of nests,Unknown,No,1988,100
2240,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,,"(Linnaeus, 1758)",Green turtle,Heron Reef/Wistari Reef,Australia,Oceania,-23.45,151.91667,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of individuals (adults and immatures),Capture-mark-recapture,No,1988,940
2269,Actinopteri,Gadiformes,Gadidae,Micromesistius,australis,pallidus,Norman 1937,Southen blue whiting,"Campbell Island, New Zealand",New Zealand,Oceania,-52.5,169.08333,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Spawning stock biomass/tonnes,SPA,No,1988,55780.87
2300,Aves,Sphenisciformes,Spheniscidae,Megadyptes,antipodes,,"(Hombron & Jacquinot, 1841)",Yellow-eyed penguin,"Otago Peninsula, South Island, New Zealand",New Zealand,Oceania,-45.866667,170.666667,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Number of breeding pairs,Nest searches in some areas, beach counts in others,1988,282
5668,Mammalia,Cetacea,Balaenopteridae,Megaptera,novaeangliae,,"(Borowski, 1781)",Humpback whale,"Hervey Bay, Queensland, Australia",Australia,Oceania,-25.26528,152.85917,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Mean Annual Population Estimate,Observations and individual photo ID.,No,1988,553
6485,Aves,Charadriiformes,Laridae,Larus,novaehollandiae,scopulinus,"Stephens, 1826",Silver gull,"Kaikoura Peninsula, South Island, New Zealand",New Zealand,Oceania,-42.43333,173.7,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Adult individuals > 1 year old,random sampling of colour-marked gulls vs unmarked gulls,No,1988,19407
7730,Reptilia,Testudines,Cheloniidae,Natator,depressus,,"(Garman, 1880)",Flatback turtle,"Woongarra nesting population, Queensland, Australia",Australia,Oceania,-24.7,152.56667,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,nesters,unknown,No,1988,4
8157,Aves,Sphenisciformes,Spheniscidae,Eudyptula,minor,,"(Forster, 1781)",Little penguin,"Summerland Beach, Phillip Island, Australia",Australia,Oceania,-38.45,145.18333,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Annual mean number,50-minute counts made every night between November 1978 and June 2008,No,1988,289.67
8920,Aves,Charadriiformes,Laridae,Anous,stolidus,,"(Linnaeus, 1758)",Brown noddy,Northern Guam,Guam,Oceania,13.54417,144.86889,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Individuals per 100km,Car transects,No,1988,0
8924,Aves,Charadriiformes,Laridae,Gygis,alba,,"(Sparrman, 1786)",Common white tern,Northern Guam,Guam,Oceania,13.54417,144.86889,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Individuals per 100km,Car transects,No,1988,0
8990,Aves,Charadriiformes,Laridae,Larus,dominicanus,,"Lichtenstein, 1823",Kelp gull,"South east Tasmania, Australia",Australia,Oceania,-42.96667,147.46667,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Change in numbers, expressed as percentages of initial counts,Winter counts,1988,228.09
8991,Aves,Charadriiformes,Laridae,Larus,pacificus,,"Latham, 1801",Pacific gull,"South east Tasmania, Australia",Australia,Oceania,-42.96667,147.46667,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Change in numbers, expressed as percentages of initial counts,Winter counts,1988,72.25
8992,Aves,Charadriiformes,Laridae,Larus,novaehollandiae,,"Stephens, 1826",Silver gull,"South east Tasmania, Australia",Australia,Oceania,-42.96667,147.46667,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Change in numbers, expressed as percentages of initial counts,Winter counts,1988,72.25
11202,Actinopteri,Perciformes,Platycephalidae,Platycephalus,richardsoni,,Castelnau 1872,Tiger flathead,South-eastern Australian continental shelf,Australia,Oceania,-34.90028,151.01472,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch weight per haul index,Historical trawler data,No,1988,11982.6
11206,Actinopteri,Centrarchiformes,Latridae,Nemadactylus,macropterus,,(Forster 1801),Tarakihi,South-eastern Australian continental shelf,Australia,Oceania,-34.90028,151.01472,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch weight per haul index,Historical trawler data,No,1988,10271.4
11218,Actinopteri,Perciformes,Sparidae,Acanthopagrus,berda,,(Forsskål 1775),Goldsilk seabream,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.02
11219,Actinopteri,Perciformes,Carangidae,Alectis,indica,,(Rüppell 1830),Indian threadfish,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.04
11222,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,,"(Linnaeus, 1758)",Green turtle,Raine Island,Australia,Oceania,-11.59167,144.03778,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Nesters,Surveying nesting turtle rookeries each year,No,1988,689
11223,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,,"(Linnaeus, 1758)",Green turtle,Heron Island,Australia,Oceania,-23.44194,151.91333,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Nesting turtles,Surveying nesting turtles at rookery each year,No,1988,97
11226,Actinopteri,Siluriformes,Ariidae,Hexanematichthys,mastersi,,(Ogilby 1898),Master's catfish,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.07
11227,Actinopteri,Siluriformes,Ariidae,Netuma,proxima,,(Ogilby 1898),Arafura catfish,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,1.46
11228,Actinopteri,Siluriformes,Ariidae,Netuma,thalassina,,(Rüppell 1837),Giant catfish,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.19
11241,Actinopteri,Gonorynchiformes,Chanidae,Chanos,chanos,,(Forsskål 1775),Milkfish,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.01
11242,Actinopteri,Acanthuriformes,Drepaneidae,Drepane,punctata,,(Linnaeus 1758),Spotted sicklefish,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.11
11244,Actinopteri,Perciformes,Polynemidae,Eleutheronema,tetradactylum,,(Shaw 1804),Fourfinger threadfin,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.03
11247,Actinopteri,Perciformes,Carangidae,Gnathanodon,speciosus,,(Forsskål 1775),Golden trevally,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.79
11251,Actinopteri,Mugiliformes,Mugilidae,Planiliza,subviridis,,(Valenciennes 1836),Greenback mullet,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.11
11253,Reptilia,Testudines,Cheloniidae,Natator,depressus,,"(Garman, 1880)",Flatback turtle,"Wild duck island, Australia",Australia,Oceania,-22.0025,149.8625,TRUE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Average number of females ashore per night at peak nesting season,Nightly census studies (average number of females ashore per night at peak nesting season),No,1988,10
11254,Actinopteri,Mugiliformes,Mugilidae,Ellochelon,vaigiensis,,(Quoy & Gaimard 1825),Squaretail mullet,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.14
11256,Actinopteri,Elopiformes,Megalopidae,Megalops,cyprinoides,,(Broussonet 1782),Indo-pacific tarpon,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.13
11261,Actinopteri,Perciformes,Polynemidae,Polydactylus,macrochir,,(Günther 1867),King threadfin,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.67
11262,Actinopteri,Perciformes,Haemulidae,Pomadasys,kaakan,,(Cuvier 1830),Javelin grunter,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,1.3
11263,Actinopteri,Acanthuriformes,Scatophagidae,Scatophagus,argus,,(Linnaeus 1766),Spotted scat,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.01
11264,Actinopteri,Perciformes,Carangidae,Scomberoides,commersonnianus,,Lacepède 1801,Talang queenfish,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,6.03
11267,Actinopteri,Scombriformes,Scombridae,Scomberomorus,semifasciatus,,(Macleay 1883),Broad-barred king mackerel,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.14
11269,Actinopteri,Acanthuriformes,Scatophagidae,Selenotoca,multifasciata,,(Richardson 1846),Spotbanded scat,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.03
11270,Actinopteri,Beloniformes,Belonidae,Strongylura,leiura,,(Bleeker 1850),Banded needlefish,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.02
11272,Actinopteri,Beloniformes,Belonidae,Tylosurus,crocodilus,,(Péron & Lesueur 1821),Hound needlefish,"Embley estuary, Queensland",Australia,Oceania,-12.73222,141.94611,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Grams of fish per metre of net per hour of fishing (gm-1 h-1),Gill net catches at 8 sample sites,No,1988,0.03
